"CustomerID","AccountNumber","CustomerFullname","TotalOrder","TotalRevenue"
27063,AW00027063,Taylor W Flores,1,2071.4196
27064,AW00027064,Barbara  Chande,1,2071.4196
27065,AW00027065,Jordan E Wright,1,68.97
27066,AW00027066,Cole  Murphy,1,33.98
27067,AW00027067,Jennifer T Rodriguez,1,2049.0982
27068,AW00027068,Jade  Kelly,1,2049.0982
27069,AW00027069,Gabriella A Perez,1,2049.0982
27070,AW00027070,Nathan D Davis,1,68.97
27071,AW00027071,Anthony  Clark,1,782.99
27072,AW00027072,Alex  Baker,1,31.279999999999998
27073,AW00027073,Sydney  Sanders,2,4433.1682
27074,AW00027074,Kristi M Sanchez,2,4433.1682
27075,AW00027075,Jackson S Chen,2,1371.95
27076,AW00027076,Dakota A Russell,1,2071.4196
27077,AW00027077,Robert K Henderson,1,2071.4196
27078,AW00027078,Chloe A Scott,1,2071.4196
27079,AW00027079,Natalie E Lewis,1,2071.4196
27080,AW00027080,Nathan W Campbell,1,2071.4196
27081,AW00027081,Jason L Ross,1,2049.0982
27082,AW00027082,Zachary M Taylor,1,782.99
27083,AW00027083,Kevin  Perry,1,2049.0982
27084,AW00027084,Fernando  Russell,1,782.99
27085,AW00027085,Christian  Wilson,1,782.99
27086,AW00027086,Lauren  Howard,1,2049.0982
27087,AW00027087,Justin G Clark,1,2071.4196
27088,AW00027088,Tristan  Patterson,1,2071.4196
27089,AW00027089,Janelle  Garcia,1,2049.0982
27090,AW00027090,Elizabeth H Brown,1,2049.0982
27091,AW00027091,Miguel A Martin,1,2071.4196
27092,AW00027092,Marissa  Ross,2,4519.4596
27093,AW00027093,Alexandra C Martin,2,4509.479600000001
27094,AW00027094,Sean  Kelly,1,2071.4196
27095,AW00027095,Spencer  Flores,1,2049.0982
27096,AW00027096,Chase  Watson,2,4490.479600000001
27097,AW00027097,Kaitlyn  Gonzales,2,4464.479600000001
27098,AW00027098,Sarah C Wilson,1,68.97
27099,AW00027099,Zachary B Williams,1,782.99
27100,AW00027100,Hunter  Walker,1,7.28
27101,AW00027101,Eduardo  Bell,1,782.99
27102,AW00027102,Katherine B Miller,1,782.99
27103,AW00027103,Chloe M Brooks,2,4468.1582
27104,AW00027104,Randy B Zhu,2,4468.1582
27105,AW00027105,Sean  Perez,2,4447.1482
27106,AW00027106,Jennifer  Allen,2,4455.489600000001
27107,AW00027107,Alexa D Stewart,2,4455.489600000001
27108,AW00027108,Rachel B Thompson,1,2071.4196
27109,AW00027109,Mandy A Cai,1,88.97
27110,AW00027110,Andrew C Miller,1,4.99
27111,AW00027111,Gabriel  Flores,1,7.28
27112,AW00027112,Caleb  Foster,1,114.46
27113,AW00027113,Ashley C Diaz,1,77.96
27114,AW00027114,Alexander  Thompson,2,4464.479600000001
27115,AW00027115,Kristi  Navarro,1,58.47
27116,AW00027116,Regina L Gonzalez,2,4464.479600000001
27117,AW00027117,Jermaine H Prasad,2,4490.479600000001
27118,AW00027118,Tina  Kapoor,1,777.34
27119,AW00027119,Mayra T Gonzalez,1,1228.83
27120,AW00027120,Clarence  Kumar,1,1264.84
27121,AW00027121,Teresa R Rubio,1,539.99
27122,AW00027122,Ernest N Liang,1,786.33
27123,AW00027123,Jaclyn  Xie,1,777.34
27124,AW00027124,Raymond E Kovar,1,811.32
27125,AW00027125,Albert  Dominguez,1,607.96
27126,AW00027126,Derek I Sharma,1,1155.48
27127,AW00027127,Misty  Black,1,1120.49
27128,AW00027128,Heather  Cai,1,1155.48
27129,AW00027129,Mindy  Tang,1,1134.47
27130,AW00027130,Eric H Parker,1,539.99
27131,AW00027131,Edgar M Madan,1,603.49
27132,AW00027132,Eduardo  Gonzalez,1,571.72
27133,AW00027133,Phillip A Arun,1,777.34
27134,AW00027134,Glenn K Chen,1,777.34
27135,AW00027135,David B Martin,1,42.97
27136,AW00027136,Isabella D Coleman,1,1223.84
27137,AW00027137,Cindy L Lopez,1,617.47
27138,AW00027138,Veronica  Sara,1,777.34
27139,AW00027139,Jon  Liu,1,1282.82
27140,AW00027140,Roger  Holt,1,575.71
27141,AW00027141,Tonya A Anand,1,574.98
27142,AW00027142,Lindsay  Andersen,1,791.32
27143,AW00027143,Alvin C Deng,1,1169.46
27144,AW00027144,Franklin  Shen,1,39.99
27145,AW00027145,Pamela L Chapman,1,35.0
27146,AW00027146,Danny  Hernandez,1,74.98
27147,AW00027147,Melvin E Nara,1,123.97999999999999
27148,AW00027148,Edwin  Zhu,1,78.97999999999999
27149,AW00027149,Jeffery M She,1,42.28
27150,AW00027150,Lacey J Anand,1,201.28
27151,AW00027151,Carrie W Moreno,1,6.28
27152,AW00027152,Dawn L Wang,1,38.980000000000004
27153,AW00027153,Gina  Ruiz,1,42.97
27154,AW00027154,Holly  Arun,1,1228.83
27155,AW00027155,Eric C Hall,1,68.97
27156,AW00027156,Makayla C Morgan,1,6.28
27157,AW00027157,Raul  Xu,1,60.47
27158,AW00027158,Lucas  Jones,1,6.28
27159,AW00027159,Veronica  Rodriguez,1,791.32
27160,AW00027160,Brandi  Vazquez,1,31.729999999999997
27161,AW00027161,Reginald  Gill,1,1236.78
27162,AW00027162,Phillip  Madan,1,539.99
27163,AW00027163,Wayne L Luo,1,7.28
27164,AW00027164,Micheal E Carlson,1,3.99
27165,AW00027165,Bruce  Patel,1,3.99
27166,AW00027166,Trisha R Ye,1,827.33
27167,AW00027167,Tanya  Vazquez,1,1203.46
27168,AW00027168,Donald R Madan,1,67.49
27169,AW00027169,Louis  Xu,1,1214.85
27170,AW00027170,Douglas S Sara,1,756.33
27171,AW00027171,Kristi A Gill,1,588.96
27172,AW00027172,Jessie  Navarro,1,23.779999999999998
27173,AW00027173,Suzanne  Ye,1,60.47
27174,AW00027174,Fernando M Bennett,1,7.28
27175,AW00027175,Marshall L Raji,1,565.47
27176,AW00027176,Erik  Martin,1,21.49
27177,AW00027177,Henry L Arun,1,28.479999999999997
27178,AW00027178,Terrance  Mehta,1,25.479999999999997
27179,AW00027179,Jamie W Rubio,1,548.98
27180,AW00027180,Joe L Diaz,1,1268.84
27181,AW00027181,Rafael M Deng,1,1155.48
27182,AW00027182,Jarrod  Srini,1,1174.48
27183,AW00027183,Geoffrey  Garcia,1,1147.77
27184,AW00027184,Donald C Subram,1,89.97
27185,AW00027185,Haley  Nelson,1,588.96
27186,AW00027186,Lindsay  Shan,1,600.46
27187,AW00027187,Lucas  Diaz,1,7.28
27188,AW00027188,Claudia C She,1,4.99
27189,AW00027189,Elizabeth T Diaz,1,58.47
27190,AW00027190,Shelby M Reed,1,36.269999999999996
27191,AW00027191,David J Brown,1,29.479999999999997
27192,AW00027192,Angelica K Gonzales,1,33.98
27193,AW00027193,Daniel V Miller,1,2049.0982
27194,AW00027194,Chase  Cooper,1,77.96
27195,AW00027195,Robert D Perez,2,4455.489600000001
27196,AW00027196,Lauren  Robinson,1,68.49
27197,AW00027197,Isaiah W Bell,1,36.269999999999996
27198,AW00027198,Jocelyn  Flores,1,147.95
27199,AW00027199,Jesse E Wright,2,4468.1582
27200,AW00027200,Anna  Thompson,1,36.269999999999996
27201,AW00027201,Jose  Taylor,2,4492.6482
27202,AW00027202,James  Hall,1,96.92
27203,AW00027203,Jennifer J Sanchez,1,18.97
27204,AW00027204,Devin  Hall,1,4.99
27205,AW00027205,Erin  Murphy,1,2049.0982
27206,AW00027206,Marcus  Mitchell,1,2071.4196
27207,AW00027207,Taylor V Morris,1,4.99
27208,AW00027208,David  Chen,1,39.980000000000004
27209,AW00027209,Erick D Rodriguez,1,13.98
27210,AW00027210,Hunter  Flores,1,7.28
27211,AW00027211,Isaiah M Roberts,1,2071.4196
27212,AW00027212,Sophia M Roberts,1,2071.4196
27213,AW00027213,Julia  Lewis,1,7.28
27214,AW00027214,Bianca A Zimmerman,1,187.98
27215,AW00027215,Samantha  Hughes,1,64.47
27216,AW00027216,Ana D Diaz,1,37.97
27217,AW00027217,Julia  Walker,1,28.979999999999997
27218,AW00027218,Bailey F Allen,1,6.28
27219,AW00027219,Benjamin  Yang,1,67.49
27220,AW00027220,Jackson  Long,1,38.980000000000004
27221,AW00027221,Matthew J Jones,1,3.99
27222,AW00027222,Virginia  Sai,1,11.940000000000001
27223,AW00027223,Jeremy S Wright,1,6.28
27224,AW00027224,Jessica A Griffin,1,6.28
27225,AW00027225,Isaac L Murphy,1,28.479999999999997
27226,AW00027226,Christian  Wang,1,2049.0982
27227,AW00027227,Emily  Bryant,1,2071.4196
27228,AW00027228,Amanda  Young,1,2071.4196
27229,AW00027229,Zachary  Zhang,1,93.46000000000001
27230,AW00027230,Hunter R Wilson,1,13.98
27231,AW00027231,Tyrone  Ramos,1,2049.0982
27232,AW00027232,Ram  Thirunavukkarasu,1,2049.0982
27233,AW00027233,Seth E Ward,1,58.47
27234,AW00027234,Gabriel M Jenkins,1,2071.4196
27235,AW00027235,Robert L Li,1,2049.0982
27236,AW00027236,Nicole J Alexander,1,33.98
27237,AW00027237,Jasmine  Ramirez,1,28.99
27238,AW00027238,Jesse D Hernandez,1,68.97
27239,AW00027239,Noah  Simmons,1,2071.4196
27240,AW00027240,Dalton  Cooper,1,2049.0982
27241,AW00027241,Oscar  Butler,1,28.99
27242,AW00027242,Hunter S Diaz,1,782.99
27243,AW00027243,Mariah L Bailey,1,54.980000000000004
27244,AW00027244,Arianna  Kelly,1,36.269999999999996
27245,AW00027245,Lauren R Jones,1,33.98
27246,AW00027246,Aaron K Hall,1,28.99
27247,AW00027247,Blake D Hughes,1,68.97
27248,AW00027248,Kayla  Taylor,1,36.269999999999996
27249,AW00027249,Emma R Cox,1,28.99
27250,AW00027250,Virginia E Vance,2,4587.9596
27251,AW00027251,Jessica R Flores,1,2049.0982
27252,AW00027252,Andrea M Stewart,1,782.99
27253,AW00027253,Connor D Jai,1,782.99
27254,AW00027254,Theodore M Jimenez,1,2049.0982
27255,AW00027255,Xavier L Rivera,1,2049.0982
27256,AW00027256,Caleb  Lopez,1,2071.4196
27257,AW00027257,Rebekah L Sara,1,2071.4196
27258,AW00027258,Christian E Flores,1,2071.4196
27259,AW00027259,Angela K Diaz,1,782.99
27260,AW00027260,Candice  Ma,1,2049.0982
27261,AW00027261,Omar M Chande,1,2049.0982
27262,AW00027262,Courtney  Hill,1,2049.0982
27263,AW00027263,Aaron M Kumar,1,2049.0982
27264,AW00027264,Jacob  Clark,1,2071.4196
27265,AW00027265,Isabella M Thomas,1,782.99
27266,AW00027266,Riley B Gonzales,1,2071.4196
27267,AW00027267,Emily  Davis,1,782.99
27268,AW00027268,Latasha  Serrano,1,2049.0982
27269,AW00027269,Victoria  Lee,1,2049.0982
27270,AW00027270,Connor J Collins,1,782.99
27271,AW00027271,Anna S Reed,1,2071.4196
27272,AW00027272,Elijah  Chen,1,2049.0982
27273,AW00027273,Marcus  Miller,2,4490.479600000001
27274,AW00027274,Marcus  Morris,2,4468.1582
27275,AW00027275,Aidan  Powell,1,2049.0982
27276,AW00027276,Faith A Alexander,1,2049.0982
27277,AW00027277,Jeremy C Wood,1,2071.4196
27278,AW00027278,Brian O Cook,1,28.99
27279,AW00027279,Katelyn  Brooks,2,4490.479600000001
27280,AW00027280,Naomi S Gutierrez,2,4447.1482
27281,AW00027281,Jenny  Nath,2,4540.4696
27282,AW00027282,Barry M Perez,1,69.99
27283,AW00027283,Jamie  Hernandez,1,119.97999999999999
27284,AW00027284,Danielle Y Bailey,1,122.96
27285,AW00027285,Zachary J Jones,1,782.99
27286,AW00027286,Shawn  Pal,1,2071.4196
27287,AW00027287,Samuel E Perez,2,4484.479600000001
27288,AW00027288,Destiny L Richardson,2,4442.1582
27289,AW00027289,Anna  Long,1,2071.4196
27290,AW00027290,Marcus  Evans,1,28.99
27291,AW00027291,Bobby M Mehta,2,4455.489600000001
27292,AW00027292,Julia  Evans,1,2049.0982
27293,AW00027293,Kaitlyn  Jackson,1,88.97
27294,AW00027294,Ana  Bradley,2,4540.4696
27295,AW00027295,Wyatt  Taylor,2,4442.1582
27296,AW00027296,Rodrigo D Ready,2,4518.4696
27297,AW00027297,Ashley  Coleman,1,782.99
27298,AW00027298,Jennifer L Coleman,1,782.99
27299,AW00027299,Micheal S Gutierrez,2,1322.98
27300,AW00027300,Robert A Baker,1,7.28
27301,AW00027301,Clarence  Zhou,1,68.97
27302,AW00027302,Charles M Smith,1,36.269999999999996
27303,AW00027303,Arturo  Yang,1,28.99
27304,AW00027304,Alexandra A Robinson,1,42.97
27305,AW00027305,Terry  Nara,1,1714.97
27306,AW00027306,Tony R Black,1,28.99
27307,AW00027307,Andre  Prasad,1,68.97
27308,AW00027308,Marie A Rana,1,6.28
27309,AW00027309,Tony  Deng,1,2457.33
27310,AW00027310,Isabella P Hill,1,68.97
27311,AW00027311,Jenna L Adams,1,33.98
27312,AW00027312,Sandra L Sun,1,33.98
27313,AW00027313,Diane S Moreno,1,33.98
27314,AW00027314,Jarrod R Arthur,1,68.97
27315,AW00027315,James  Mitchell,1,68.97
27316,AW00027316,Jarrod E Malhotra,1,2443.35
27317,AW00027317,Raymond G Lopez,1,6.28
27318,AW00027318,James  Bryant,1,42.97
27319,AW00027319,Ian  Bryant,1,1775.47
27320,AW00027320,Jose C Green,1,33.98
27321,AW00027321,Dylan L Zhang,1,28.99
27322,AW00027322,Derrick  Bradley,1,36.269999999999996
27323,AW00027323,Michele  Shan,1,83.97
27324,AW00027324,Candice W Xu,1,2364.97
27325,AW00027325,Todd L Liang,1,201.27
27326,AW00027326,Ashlee  Goel,1,83.97
27327,AW00027327,Melody  Nicholls,1,33.98
27328,AW00027328,Edgar  Srini,1,68.97
27329,AW00027329,Gloria M Vazquez,1,39.980000000000004
27330,AW00027330,Brendan A Nara,1,42.97
27331,AW00027331,Julia N Richardson,1,3.99
27332,AW00027332,Tony K Raji,1,7.28
27333,AW00027333,Kathryn  Luo,1,28.99
27334,AW00027334,Corey  Yuan,1,4.99
27335,AW00027335,Ricardo  Raji,1,39.980000000000004
27336,AW00027336,George  Suri,1,36.269999999999996
27337,AW00027337,Julia R Hall,1,11.940000000000001
27338,AW00027338,Virginia J Lopez,2,1339.92
27339,AW00027339,Ann  Sai,2,1336.96
27340,AW00027340,Francis  Carlson,2,1350.75
27341,AW00027341,Kari V Sanz,2,1322.98
27342,AW00027342,Henry  Rana,2,1348.46
27343,AW00027343,Dale B Nath,1,132.97
27344,AW00027344,Hector  Sanz,1,69.99
27345,AW00027345,Darrell J Shan,1,69.99
27346,AW00027346,Leslie  Dominguez,2,1390.95
27347,AW00027347,Jeffery J Lin,1,78.97999999999999
27348,AW00027348,Clayton  Zhou,2,1382.46
27349,AW00027349,Sheila B Diaz,1,123.97999999999999
27350,AW00027350,Arthur E Subram,1,69.99
27351,AW00027351,Jenny S Liang,1,123.97999999999999
27352,AW00027352,Douglas  Subram,2,1357.97
27353,AW00027353,Gilbert T Andersen,2,1371.95
27354,AW00027354,Deanna H Patel,2,1322.98
27355,AW00027355,Nelson  Suarez,2,1383.45
27356,AW00027356,Mayra E Lopez,2,1336.96
27357,AW00027357,Victor J Gutierrez,1,69.99
27358,AW00027358,Devon G Shen,1,78.97999999999999
27359,AW00027359,Morgan J Davis,2,1344.47
27360,AW00027360,Kurt L Kumar,1,69.99
27361,AW00027361,Valerie L Yang,1,69.99
27362,AW00027362,Alex L Cooper,2,1407.45
27363,AW00027363,Tara E Jai,1,132.97
27364,AW00027364,Cedric  Li,1,78.97999999999999
27365,AW00027365,Jimmy  Jimenez,2,1371.95
27366,AW00027366,Bob A Alan,2,1322.98
27367,AW00027367,Sydney  Adams,1,69.99
27368,AW00027368,Brandy  Gonzalez,1,132.97
27369,AW00027369,Pamela C Raman,1,78.97999999999999
27370,AW00027370,Stephanie A Bell,2,1322.98
27371,AW00027371,Carolyn S Srini,2,1350.75
27372,AW00027372,Andre  Sai,1,38.980000000000004
27373,AW00027373,Eduardo E Rivera,1,38.980000000000004
27374,AW00027374,Robert  Phillips,1,6.28
27375,AW00027375,Nicole  Wilson,1,6.28
27376,AW00027376,Courtney  Gonzalez,1,6.28
27377,AW00027377,Melanie N Alexander,1,128.97
27378,AW00027378,Samantha B Lee,1,78.97999999999999
27379,AW00027379,Isabel  Ross,1,152.47
27380,AW00027380,Eric  Green,1,69.99
27381,AW00027381,Miguel J Sanz,1,68.97
27382,AW00027382,Kaitlin R Chapman,1,36.269999999999996
27383,AW00027383,Jay  Hernandez,1,68.97
27384,AW00027384,Eric A Patterson,1,78.97999999999999
27385,AW00027385,Jonathon A Ramos,1,68.97
27386,AW00027386,James C Garcia,1,36.269999999999996
27387,AW00027387,Noah  Washington,1,33.98
27388,AW00027388,Xavier R Cox,1,83.97
27389,AW00027389,Lucas  Henderson,1,28.99
27390,AW00027390,Leah  Zeng,1,47.96
27391,AW00027391,Logan  Young,1,33.98
27392,AW00027392,Felicia  Romero,1,23.779999999999998
27393,AW00027393,Sierra  Hernandez,1,123.97999999999999
27394,AW00027394,Kyle  Alexander,1,30.479999999999997
27395,AW00027395,Jenny J Lu,1,75.47
27396,AW00027396,Adrian S Cook,1,88.97999999999999
27397,AW00027397,Alex L James,1,33.43
27398,AW00027398,Alexis L Lee,1,27.77
27399,AW00027399,Thomas  Parker,1,84.46000000000001
27400,AW00027400,Miguel D Coleman,1,69.99
27401,AW00027401,Micah  He,1,69.99
27402,AW00027402,Adam B Nelson,1,128.97
27403,AW00027403,Dylan  Coleman,1,132.97
27404,AW00027404,Maria D Mitchell,1,782.99
27405,AW00027405,Jackson  Shan,1,2071.4196
27406,AW00027406,Richard L Sanchez,2,1357.97
27407,AW00027407,Faith L Griffin,2,4490.479600000001
27408,AW00027408,Tabitha E Sanchez,1,77.96
27409,AW00027409,Preston J Smith,1,60.470000000000006
27410,AW00027410,Brianna B Patterson,1,23.779999999999998
27411,AW00027411,Mason J Bendixen,1,23.779999999999998
27412,AW00027412,Miguel  Price,1,68.97
27413,AW00027413,Kaitlyn H Reed,1,103.48
27414,AW00027414,Julia J Young,1,4.99
27415,AW00027415,Trevor  Butler,1,69.99
27416,AW00027416,Jeremiah  Morris,1,2049.0982
27417,AW00027417,Edwin  She,1,21.49
27418,AW00027418,Mya  Coleman,2,4490.479600000001
27419,AW00027419,Rebekah B Mehta,1,69.99
27420,AW00027420,Samuel  Turner,1,69.99
27421,AW00027421,Mindy  Chander,1,2049.0982
27422,AW00027422,Evan  Gonzalez,1,60.47
27423,AW00027423,Dakota  Butler,1,2071.4196
27424,AW00027424,Luis P Mitchell,1,2049.0982
27425,AW00027425,Steven  Morris,1,2049.0982
27426,AW00027426,Evan M Stewart,1,23.779999999999998
27427,AW00027427,Mason  Young,2,4490.479600000001
27428,AW00027428,Paige  Foster,1,94.47999999999999
27429,AW00027429,Stephanie A Ward,1,782.99
27430,AW00027430,Stephanie N Young,1,33.43
27431,AW00027431,Ethan F Jenkins,1,2049.0982
27432,AW00027432,Craig C Ruiz,1,27.77
27433,AW00027433,Barry  Garcia,1,27.769999999999996
27434,AW00027434,David S Patterson,1,36.269999999999996
27435,AW00027435,Alexandra J Johnson,1,88.97
27436,AW00027436,Carmen C Mehta,1,94.47999999999999
27437,AW00027437,Gabriella A Reed,1,78.97999999999999
27438,AW00027438,Alejandro  Shan,1,27.769999999999996
27439,AW00027439,Chase A Ramirez,2,4462.1582
27440,AW00027440,Trinity A Howard,2,4447.1482
27441,AW00027441,Jose  Ross,1,78.97999999999999
27442,AW00027442,Janelle C Raman,1,27.769999999999996
27443,AW00027443,Jessica M Jackson,1,23.779999999999998
27444,AW00027444,Kayla E Martinez,1,31.279999999999998
27445,AW00027445,Shaun S Tang,1,33.98
27446,AW00027446,Tyler  Jones,2,4468.1582
27447,AW00027447,Miranda D Hayes,2,4490.479600000001
27448,AW00027448,Marc  Romero,1,2071.4196
27449,AW00027449,Bryan  Cox,2,4482.138199999999
27450,AW00027450,Abigail I Ross,2,4514.9696
27451,AW00027451,Thomas C Washington,1,37.43
27452,AW00027452,Evan A Watson,2,4544.4696
27453,AW00027453,Carson  Henderson,2,4468.1582
27454,AW00027454,Benjamin R Wang,1,7.28
27455,AW00027455,Brianna P Jenkins,2,4532.9696
27456,AW00027456,Jackson  Hughes,1,58.47
27457,AW00027457,Elizabeth  Walker,1,58.47
27458,AW00027458,Roger R Liang,1,68.97
27459,AW00027459,Kevin  Kumar,2,4552.128199999999
27460,AW00027460,Grant S Goel,2,4490.479600000001
27461,AW00027461,Arianna  Coleman,1,110.46000000000001
27462,AW00027462,Xavier  Rodriguez,1,35.72
27463,AW00027463,Rachel  Morgan,1,23.779999999999998
27464,AW00027464,Jacquelyn P Torres,1,6.28
27465,AW00027465,Seth L Garcia,1,11.940000000000001
27466,AW00027466,Abigail  Murphy,1,66.97
27467,AW00027467,Jackson S Coleman,1,2049.0982
27468,AW00027468,Robert C Powell,1,2071.4196
27469,AW00027469,Anne  Gill,2,1331.97
27470,AW00027470,Raquel A Dominguez,2,1371.95
27471,AW00027471,Susan  Gao,2,1386.48
27472,AW00027472,Mindy V Chande,2,1345.95
27473,AW00027473,Gabriel  Lal,2,1398.46
27474,AW00027474,Alexandria C Hayes,1,60.47
27475,AW00027475,Alexa  Bailey,1,33.43
27476,AW00027476,Alexis L Alexander,1,25.479999999999997
27477,AW00027477,Hunter R Wright,1,23.779999999999998
27478,AW00027478,Sheila  Alvarez,1,27.769999999999996
27479,AW00027479,Kaitlyn T Sanders,1,23.779999999999998
27480,AW00027480,Chloe J Parker,1,118.96000000000001
27481,AW00027481,Oscar H Gonzales,1,58.47
27482,AW00027482,Gary  Diaz,1,38.980000000000004
27483,AW00027483,Thomas N Shan,2,1382.46
27484,AW00027484,Kristen  Zhang,2,1322.98
27485,AW00027485,Nina  Tang,2,1354.71
27486,AW00027486,Mathew M Gill,2,1371.95
27487,AW00027487,Cedric R Guo,2,1322.98
27488,AW00027488,Sheila  Munoz,2,1322.98
27489,AW00027489,Haley  Hall,2,1383.45
27490,AW00027490,Natasha N Martin,2,1331.97
27491,AW00027491,Maurice C Luo,1,38.980000000000004
27492,AW00027492,Clayton M Lin,2,1344.9099999999999
27493,AW00027493,Barbara  Zheng,2,1353.46
27494,AW00027494,Virginia A Perez,2,1952.45
27495,AW00027495,Nina  Luo,1,35.0
27496,AW00027496,Stanley J Suri,1,42.28
27497,AW00027497,Johnathan R Rana,1,37.29
27498,AW00027498,Marie J Ruiz,2,1350.75
27499,AW00027499,Barbara N Kumar,2,1331.97
27500,AW00027500,Luis  Hill,2,1371.95
27501,AW00027501,Darren  Alonso,1,578.46
27502,AW00027502,Tyler  Thompson,1,69.99
27503,AW00027503,Warren D Shen,1,21.49
27504,AW00027504,Rebecca F Lopez,1,2071.4196
27505,AW00027505,Bonnie L. Skelly,1,25.479999999999997
27506,AW00027506,Carla  Srini,1,33.43
27507,AW00027507,Valerie R Li,1,27.769999999999996
27508,AW00027508,James K Edwards,1,2071.4196
27509,AW00027509,Zachary G Johnson,1,60.47
27510,AW00027510,Cole Q Bailey,1,31.729999999999997
27511,AW00027511,Bethany  Goel,1,548.98
27512,AW00027512,Joe L Lopez,1,539.99
27513,AW00027513,Cara L Zheng,1,563.77
27514,AW00027514,Daisy  Navarro,1,539.99
27515,AW00027515,Keith P Becker,1,539.99
27516,AW00027516,Charles M Murphy,1,123.97999999999999
27517,AW00027517,Jessie R Xu,1,539.99
27518,AW00027518,Stefanie  Perez,1,123.97999999999999
27519,AW00027519,Alejandro A Li,1,78.97999999999999
27520,AW00027520,Francis J Navarro,1,78.97999999999999
27521,AW00027521,Gabriel G Foster,2,4462.1582
27522,AW00027522,Madeline A Carter,1,69.99
27523,AW00027523,Kayla E Martin,1,2049.0982
27524,AW00027524,Denise C Suri,1,2049.0982
27525,AW00027525,Ariana K Sanders,1,182.78
27526,AW00027526,Ramon D Ma,1,23.779999999999998
27527,AW00027527,Tina  Sanchez,2,4514.9696
27528,AW00027528,Jade D Stewart,1,88.97
27529,AW00027529,Rachel S White,1,58.47
27530,AW00027530,Maria  Ross,1,47.96
27531,AW00027531,Abigail E Bailey,1,2071.4196
27532,AW00027532,Kaitlyn  Flores,1,23.779999999999998
27533,AW00027533,Allison C Perez,1,25.479999999999997
27534,AW00027534,Candace  Chapman,1,2071.4196
27535,AW00027535,Ian K Cook,1,2049.0982
27536,AW00027536,Victoria R Wilson,1,782.99
27537,AW00027537,Amanda A Bryant,2,4469.4696
27538,AW00027538,José J Jackson,1,83.97
27539,AW00027539,Samuel L Winston,2,4468.1582
27540,AW00027540,Jacqueline L Butler,2,4504.4596
27541,AW00027541,Samantha  Martin,2,4490.479600000001
27542,AW00027542,Jessica M Rivera,2,4532.9696
27543,AW00027543,Katherine P Griffin,2,4468.1582
27544,AW00027544,Marissa  Hayes,1,2071.4196
27545,AW00027545,Lucas  Garcia,1,782.99
27546,AW00027546,Jackson A Ross,1,2049.0982
27547,AW00027547,Kevin C Hill,1,2071.4196
27548,AW00027548,Mason  Green,1,27.769999999999996
27549,AW00027549,Hunter M Johnson,1,2071.4196
27550,AW00027550,Marcus L Blue,1,782.99
27551,AW00027551,Antonio E Long,1,2049.0982
27552,AW00027552,Shannon C Guo,1,2071.4196
27553,AW00027553,Julia M Sanders,1,2049.0982
27554,AW00027554,Jordyn J West,1,2071.4196
27555,AW00027555,Isabella  Alexander,1,2049.0982
27556,AW00027556,Amanda  Cox,1,2049.0982
27557,AW00027557,Richard  Thomas,1,782.99
27558,AW00027558,Caleb J Kumar,1,2049.0982
27559,AW00027559,Emily R Rodriguez,1,2049.0982
27560,AW00027560,Grace M Patterson,1,782.99
27561,AW00027561,Kimberly L Brooks,1,84.96000000000001
27562,AW00027562,Haley S Bailey,1,94.47999999999999
27563,AW00027563,Devin  Bennett,1,84.96
27564,AW00027564,Kevin  Lal,1,60.47
27565,AW00027565,Kayla L Wood,1,33.43
27566,AW00027566,Tristan  Long,1,27.77
27567,AW00027567,Miranda J Foster,1,21.49
27568,AW00027568,Miguel  Evans,2,4490.479600000001
27569,AW00027569,Jocelyn E Wood,2,4464.479600000001
27570,AW00027570,Natasha  Navarro,2,4518.4696
27571,AW00027571,Shannon  Gao,2,4484.479600000001
27572,AW00027572,Isaiah  Carter,2,4490.479600000001
27573,AW00027573,Hunter  Lal,2,4490.479600000001
27574,AW00027574,Madeline D Hill,2,4456.138199999999
27575,AW00027575,Emma J Wilson,1,2071.4196
27576,AW00027576,Caroline  Gonzales,1,2071.4196
27577,AW00027577,Patrick K Cook,1,3578.27
27578,AW00027578,Courtney  Carter,1,3578.27
27579,AW00027579,Bruce  Suarez,1,68.97
27580,AW00027580,Krista L Blanco,1,39.980000000000004
27581,AW00027581,Phillip  Kapoor,1,539.99
27582,AW00027582,Latoya A Nath,1,561.9200000000001
27583,AW00027583,Calvin E Xu,1,553.97
27584,AW00027584,Tina C Malhotra,1,599.47
27585,AW00027585,Candace  Subram,1,562.96
27586,AW00027586,Jenny  She,1,1120.49
27587,AW00027587,Cara  Li,1,1145.48
27588,AW00027588,Virginia M Chandra,1,15.23
27589,AW00027589,Derek L Yuan,1,1183.47
27590,AW00027590,Dominic B Lopez,1,1189.46
27591,AW00027591,Gerald M Serrano,1,4.99
27592,AW00027592,Hector  Ruiz,1,4.99
27593,AW00027593,Jorge  Lin,1,13.98
27594,AW00027594,Nicolas A Andersen,1,39.980000000000004
27595,AW00027595,Jamie S Wu,1,64.47
27596,AW00027596,Edgar A Raman,1,64.47
27597,AW00027597,Carl  Jai,1,564.21
27598,AW00027598,Marco  Gonzalez,1,556.26
27599,AW00027599,Cory B Subram,1,603.49
27600,AW00027600,Destiny J Sanchez,1,23.779999999999998
27601,AW00027601,Sydney C Rogers,1,3578.27
27602,AW00027602,Wyatt C Campbell,1,782.99
27603,AW00027603,Mya L Barnes,1,93.46
