"CustomerID","AccountNumber","CustomerFullname","TotalOrder","TotalRevenue"
26375,AW00026375,Shannon  Ortega,2,"197145.0000"
26376,AW00026376,Anthony  Martinez,1,"12193.0000"
26377,AW00026377,Isabelle  Foster,1,"3998.0000"
26378,AW00026378,Colin  Raje,1,"6047.0000"
26379,AW00026379,Cindy  Rodriguez,1,"178396.0000"
26380,AW00026380,Ricardo  Luo,1,"3398.0000"
26381,AW00026381,Shannon J Romero,1,"252083.0000"
26382,AW00026382,Dale  Xu,1,"244335.0000"
26383,AW00026383,Ronnie  Hu,1,"3398.0000"
26384,AW00026384,Jon J Zhu,1,"3398.0000"
26385,AW00026385,Javier  Muñoz,1,"2378.0000"
26386,AW00026386,Kelli  Zhao,1,"177547.0000"
26387,AW00026387,Dalton  Roberts,1,"499.0000"
26388,AW00026388,Wayne L Jai,1,"235498.0000"
26389,AW00026389,Candice L Zhou,1,"3627.0000"
26390,AW00026390,Ivan S Mehta,1,"172598.0000"
26391,AW00026391,Dominique S Arun,1,"6897.0000"
26392,AW00026392,Kelli  Rai,1,"6047.0000"
26393,AW00026393,Donald  Raman,1,"2149.0000"
26394,AW00026394,Martha V Sun,1,"3398.0000"
26395,AW00026395,Daisy E Gill,1,"2548.0000"
26396,AW00026396,Terry D Black,1,"11896.0000"
26397,AW00026397,Micheal  Travers,1,"3998.0000"
26398,AW00026398,Ian G Watson,1,"175895.0000"
26399,AW00026399,Erick E Gonzalez,1,"254344.0000"
26400,AW00026400,Jade M James,1,"13298.0000"
26401,AW00026401,Natalie  Butler,1,"3898.0000"
26402,AW00026402,Jamie  Wagner,1,"2899.0000"
26403,AW00026403,Philip  Navarro,1,"4193.0000"
26404,AW00026404,Trisha  Wu,1,"177547.0000"
26405,AW00026405,Naomi K Blanco,1,"3627.0000"
26406,AW00026406,Haley M Lopez,1,"233446.0000"
26407,AW00026407,Ashley  Davis,1,"12628.0000"
26408,AW00026408,Martha E Huang,1,"3898.0000"
26409,AW00026409,Christy  Goel,1,"6749.0000"
26410,AW00026410,Franklin E Goel,1,"2899.0000"
26411,AW00026411,Mario  Xu,1,"5898.0000"
26412,AW00026412,Kate J Chande,1,"5591.0000"
26413,AW00026413,Rebekah C Romero,1,"5847.0000"
26414,AW00026414,George  Patel,1,"5847.0000"
26415,AW00026415,Latoya S Lal,1,"6897.0000"
26416,AW00026416,Amy C Zhao,1,"8897.0000"
26417,AW00026417,Dustin J Rai,1,"628.0000"
26418,AW00026418,Rafael  Chande,1,"3627.0000"
26419,AW00026419,Geoffrey  Suri,1,"3398.0000"
26420,AW00026420,Bob M Kapoor,1,"244335.0000"
26421,AW00026421,Allison A Peterson,1,"6047.0000"
26422,AW00026422,Pedro  Suri,2,"198096.0000"
26423,AW00026423,Hector  Gutierrez,2,"200197.0000"
26424,AW00026424,Kayla  White,1,"7947.0000"
26425,AW00026425,Janelle  Malhotra,1,"6999.0000"
26426,AW00026426,Heidi A Malhotra,1,"6999.0000"
26427,AW00026427,Alicia  Xie,1,"12398.0000"
26428,AW00026428,Colin  Ma,1,"6999.0000"
26429,AW00026429,Reginald K Ortega,2,"193847.0000"
26430,AW00026430,Paula  Sanz,1,"6999.0000"
26431,AW00026431,Shaun  Rai,1,"2378.0000"
26432,AW00026432,Isabel H Simmons,1,"12398.0000"
26433,AW00026433,Nelson  Rubio,2,"190348.0000"
26434,AW00026434,Mallory  Romero,1,"6999.0000"
26435,AW00026435,Yolanda M Goel,2,"195747.0000"
26436,AW00026436,Briana  Carlson,2,"195747.0000"
26437,AW00026437,Tiffany  Zhu,2,"195347.0000"
26438,AW00026438,Alisha J Shen,2,"193847.0000"
26439,AW00026439,Isaac G Morris,2,"193847.0000"
26440,AW00026440,Devin J Green,2,"195747.0000"
26441,AW00026441,Randy  Lu,1,"7898.0000"
26442,AW00026442,Barbara  Huang,2,"191975.0000"
26443,AW00026443,Kathryn I She,2,"193847.0000"
26444,AW00026444,Pamela E Lopez,2,"193871.0000"
26445,AW00026445,Aidan  Foster,2,"193847.0000"
26446,AW00026446,Jamie H Muñoz,1,"7898.0000"
26447,AW00026447,Noah M Russell,2,"193847.0000"
26448,AW00026448,Kara  Yuan,1,"2149.0000"
26449,AW00026449,Jared A Gray,1,"499.0000"
26450,AW00026450,Lauren L Ramirez,1,"3048.0000"
26451,AW00026451,Mariah  Perry,1,"2728.0000"
26452,AW00026452,James  Martinez,1,"5998.0000"
26453,AW00026453,Cole L Peterson,1,"5395.0000"
26454,AW00026454,Sebastian J Cox,1,"2728.0000"
26455,AW00026455,Samuel  Carter,1,"2998.0000"
26456,AW00026456,Xavier R Peterson,1,"3998.0000"
26457,AW00026457,Sydney L Moore,1,"8946.0000"
26458,AW00026458,Ryan  Moore,1,"3227.0000"
26459,AW00026459,Angelica  Hayes,1,"6497.0000"
26460,AW00026460,Gabriella  Cook,1,"2499.0000"
26461,AW00026461,Brooke D Howard,1,"5898.0000"
26462,AW00026462,Lauren A Kelly,1,"2728.0000"
26463,AW00026463,Alexa H Rogers,1,"2728.0000"
26464,AW00026464,Alexandria  Griffin,1,"5998.0000"
26465,AW00026465,Andrea  Evans,1,"2728.0000"
26466,AW00026466,Kevin  Turner,1,"2499.0000"
26467,AW00026467,Nicole  Brooks,1,"3227.0000"
26468,AW00026468,Alyssa O Brown,1,"2728.0000"
26469,AW00026469,Joy G Alvarez,1,"6497.0000"
26470,AW00026470,Marcus  Cooper,1,"3523.0000"
26471,AW00026471,Edward J Perez,1,"2499.0000"
26472,AW00026472,David  Hughes,1,"11496.0000"
26473,AW00026473,Anna J Wood,1,"8946.0000"
26474,AW00026474,Mackenzie N Morris,1,"1398.0000"
26475,AW00026475,Isabella L Gonzalez,1,"3048.0000"
26476,AW00026476,Jordan  Jai,1,"3048.0000"
26477,AW00026477,Joel  Rana,1,"4948.0000"
26478,AW00026478,Sara P Collins,1,"4948.0000"
26479,AW00026479,Katherine R Cook,1,"3227.0000"
26480,AW00026480,Jacqueline R Patterson,1,"2378.0000"
26481,AW00026481,Luke  Young,1,"20714196.0000"
26482,AW00026482,Sydney  Hill,1,"10004375.0000"
26483,AW00026483,Taylor  Ward,1,"2548.0000"
26484,AW00026484,Fernando E Patterson,2,"20788431.0000"
26485,AW00026485,Jason  Bryant,2,"20788431.0000"
26486,AW00026486,Andrea  Cook,2,"20566116.0000"
26487,AW00026487,Vincent W Ma,2,"20731686.0000"
26488,AW00026488,Julia A Rodriguez,1,"499.0000"
26489,AW00026489,Jordan  Collins,1,"2499.0000"
26490,AW00026490,Antonio  Simmons,2,"20732888.0000"
26491,AW00026491,Riley J Sanchez,2,"20733016.0000"
26492,AW00026492,Ryan M Rodriguez,1,"2998.0000"
26493,AW00026493,Lawrence P Ramos,1,"6497.0000"
26494,AW00026494,Nicholas G White,1,"2728.0000"
26495,AW00026495,Allison  Baker,1,"5898.0000"
26496,AW00026496,Cassidy  Griffin,1,"10004375.0000"
26497,AW00026497,Karen  Sanchez,1,"6497.0000"
26498,AW00026498,Ethan  Hayes,1,"8946.0000"
26499,AW00026499,Renee L Ruiz,2,"20791930.0000"
26500,AW00026500,Billy M Ruiz,1,"2499.0000"
26501,AW00026501,Allison  Parker,1,"4948.0000"
26502,AW00026502,Taylor R Brown,1,"2728.0000"
26503,AW00026503,Jeremiah I Townsend,1,"10004375.0000"
26504,AW00026504,Jennifer L Robinson,1,"10004375.0000"
26505,AW00026505,Jennifer  Wright,1,"5998.0000"
26506,AW00026506,Ruth C Srini,1,"6497.0000"
26507,AW00026507,Abhijit  Thakur,1,"2728.0000"
26508,AW00026508,Marcus F Ross,1,"4948.0000"
26509,AW00026509,Seth R Taylor,2,"20566116.0000"
26510,AW00026510,Jack A Scott,2,"20788431.0000"
26511,AW00026511,Charles  Weisman,2,"20953502.0000"
26512,AW00026512,Christina C Cooper,1,"10004375.0000"
26513,AW00026513,Stacy  Moreno,2,"20791930.0000"
26514,AW00026514,Cameron  Powell,1,"2998.0000"
26515,AW00026515,Zoe W Watson,1,"8946.0000"
26516,AW00026516,Jill E Perry,1,"3227.0000"
26517,AW00026517,Melanie A Griffin,1,"2499.0000"
26518,AW00026518,Marcus  Lee,1,"3227.0000"
26519,AW00026519,Brianna  Wood,1,"2998.0000"
26520,AW00026520,Chloe  Ramirez,2,"20568844.0000"
26521,AW00026521,Nathan L Taylor,2,"20789226.0000"
26522,AW00026522,Logan T Thompson,1,"2499.0000"
26523,AW00026523,Casey C Raji,1,"4948.0000"
26524,AW00026524,Anthony E Robinson,1,"2728.0000"
26525,AW00026525,Jeremy F Bell,1,"4948.0000"
26526,AW00026526,Blake  Coleman,1,"3793.0000"
26527,AW00026527,Oscar  Hayes,1,"2926.0000"
26528,AW00026528,Samuel  Garcia,1,"12847.0000"
26529,AW00026529,Jasmine M Davis,2,"10059273.0000"
26530,AW00026530,Riley R Morgan,2,"20732888.0000"
26531,AW00026531,Jeremy  Reed,1,"2728.0000"
26532,AW00026532,Angela M Barnes,2,"20954001.0000"
26533,AW00026533,Xavier L Mitchell,2,"10067272.0000"
26534,AW00026534,Fernando  Smith,2,"20956102.0000"
26535,AW00026535,Kelly E Perry,1,"6497.0000"
26536,AW00026536,Katherine  Thomas,2,"20958551.0000"
26537,AW00026537,Wyatt  Perez,2,"20732888.0000"
26538,AW00026538,Warren  Black,2,"20953502.0000"
26539,AW00026539,Faith  Hayes,2,"20733016.0000"
26540,AW00026540,Jada  Sanchez,2,"20732888.0000"
26541,AW00026541,Alexis  Butler,1,"2499.0000"
26542,AW00026542,Jamie  Torres,1,"2728.0000"
26543,AW00026543,Susan A Guo,1,"1423.0000"
26544,AW00026544,Riley E Ramirez,1,"2149.0000"
26545,AW00026545,Taylor S Ross,2,"20789330.0000"
26546,AW00026546,Miguel  Bennett,2,"20791829.0000"
26547,AW00026547,Barbara  Beck,2,"140796.0000"
26548,AW00026548,Casey  Suarez,2,"132298.0000"
26549,AW00026549,Jamie  Sanz,2,"136145.0000"
26550,AW00026550,Alex  Morris,1,"9348.0000"
26551,AW00026551,Noah E Moore,1,"2899.0000"
26552,AW00026552,Judith A Turner,1,"4796.0000"
26553,AW00026553,Kayla A Powell,1,"6897.0000"
26554,AW00026554,Michael D Garcia,1,"6897.0000"
26555,AW00026555,Jeremy C Perry,1,"2728.0000"
26556,AW00026556,Jeremy  Cooper,1,"3627.0000"
26557,AW00026557,Katelyn M Morgan,1,"4422.0000"
26558,AW00026558,Holly  Garcia,1,"628.0000"
26559,AW00026559,Marshall R Ye,1,"3898.0000"
26560,AW00026560,Lindsey  Shen,2,"139644.0000"
26561,AW00026561,Hannah  Lewis,2,"133696.0000"
26562,AW00026562,Edward L Wilson,2,"192541.0000"
26563,AW00026563,Keith L She,2,"195747.0000"
26564,AW00026564,Franklin A Chen,1,"4997.0000"
26565,AW00026565,Gabriel J Mitchell,1,"2378.0000"
26566,AW00026566,Crystal M Chen,2,"201695.0000"
26567,AW00026567,Michele M Rai,2,"195747.0000"
26568,AW00026568,Nancy F Kovar,2,"195747.0000"
26569,AW00026569,Michelle R Sanchez,2,"193847.0000"
26570,AW00026570,Hunter  Gonzales,2,"195747.0000"
26571,AW00026571,Lacey K Pal,2,"193847.0000"
26572,AW00026572,Jessica  Russell,1,"10004375.0000"
26573,AW00026573,Samantha  Clark,1,"6897.0000"
26574,AW00026574,Jordan  Allen,1,"2899.0000"
26575,AW00026575,Toni E Gonzalez,2,"20575113.0000"
26576,AW00026576,Kaitlyn  Robinson,1,"2899.0000"
26577,AW00026577,Cindy E Edwards,1,"6897.0000"
26578,AW00026578,Jeremy  White,1,"5847.0000"
26579,AW00026579,Hunter  Hayes,2,"20570114.0000"
26580,AW00026580,Paige  Ramirez,1,"6897.0000"
26581,AW00026581,Mariah F Patterson,2,"20789330.0000"
26582,AW00026582,Fernando  Moore,1,"10004375.0000"
26583,AW00026583,James P Patterson,1,"3627.0000"
26584,AW00026584,Benjamin A Alexander,1,"3398.0000"
26585,AW00026585,Alejandro R Xu,2,"190348.0000"
26586,AW00026586,Alexandra  Baker,1,"2899.0000"
26587,AW00026587,Mario W Johnsen,2,"192042.0000"
26588,AW00026588,Dustin  Pal,2,"193847.0000"
26589,AW00026589,Julie  Tang,2,"196646.0000"
26590,AW00026590,Jorge L Guo,1,"6999.0000"
26591,AW00026591,Aimee  Chen,2,"195747.0000"
26592,AW00026592,Brenda  Lopez,1,"7898.0000"
26593,AW00026593,Eduardo  Campbell,1,"2728.0000"
26594,AW00026594,Melissa  Wood,1,"2998.0000"
26595,AW00026595,Alyssa C Bailey,1,"2499.0000"
26596,AW00026596,Antonio  Hayes,1,"3627.0000"
26597,AW00026597,Madison  Lewis,1,"6897.0000"
26598,AW00026598,Charles R Adams,1,"3398.0000"
26599,AW00026599,Allison  Reed,1,"2899.0000"
26600,AW00026600,Michelle  Gray,2,"20566116.0000"
26601,AW00026601,Kyle J Gonzalez,2,"20793328.0000"
26602,AW00026602,Noah  Yang,2,"20732888.0000"
26603,AW00026603,Sheila L Ruiz,2,"20734788.0000"
26604,AW00026604,Elizabeth  West,2,"20730288.0000"
26605,AW00026605,Brandon R Foster,1,"2728.0000"
26606,AW00026606,Hannah S Harris,2,"20575113.0000"
26607,AW00026607,Natalie L Powell,2,"20788431.0000"
26608,AW00026608,Aaron R Nelson,2,"20795228.0000"
26609,AW00026609,Abigail A Kelly,2,"20958002.0000"
26610,AW00026610,Mary  Perez,2,"20958002.0000"
26611,AW00026611,Kayla  Henderson,2,"20956102.0000"
26612,AW00026612,Janet D Romero,1,"5847.0000"
26613,AW00026613,Priscilla  Lal,1,"13896.0000"
26614,AW00026614,Richard S Robinson,2,"20565217.0000"
26615,AW00026615,David W Powell,1,"10004375.0000"
26616,AW00026616,Colin G Goel,2,"20566116.0000"
26617,AW00026617,Isaiah  Peterson,2,"20795228.0000"
26618,AW00026618,Amanda  Morris,2,"20568716.0000"
26619,AW00026619,Thomas M Hill,2,"20804331.0000"
26620,AW00026620,Isabella  Green,1,"6990982.0000"
26621,AW00026621,Sarah L Wood,1,"2899.0000"
26622,AW00026622,Jan  Howard,2,"20568116.0000"
26623,AW00026623,Alexandra C Ross,2,"20570216.0000"
26624,AW00026624,Elizabeth A Russell,2,"20568716.0000"
26625,AW00026625,Lauren M Barnes,2,"20789829.0000"
26626,AW00026626,Dalton  Taylor,2,"20796227.0000"
26627,AW00026627,Jose J Alexander,2,"20565217.0000"
26628,AW00026628,Lucas J Lee,1,"3627.0000"
26629,AW00026629,Miranda  Price,1,"6990982.0000"
26630,AW00026630,Vanessa  Powell,1,"6990982.0000"
26631,AW00026631,Isaiah A Stewart,2,"20788431.0000"
26632,AW00026632,Isabella B Moore,2,"20791930.0000"
26633,AW00026633,Gabrielle R Ward,2,"20574463.0000"
26634,AW00026634,Devin P Walker,2,"20796726.0000"
26635,AW00026635,Jasmine  Harris,2,"20570114.0000"
26636,AW00026636,Miguel  Walker,1,"3627.0000"
26637,AW00026637,Thomas C Robinson,1,"5847.0000"
26638,AW00026638,Olivia V Flores,2,"20737887.0000"
26639,AW00026639,Riley P Diaz,1,"4948.0000"
26640,AW00026640,Eduardo J Lopez,2,"7049878.0000"
26641,AW00026641,Arturo J Xie,2,"20953502.0000"
26642,AW00026642,Gabrielle J Evans,2,"20956102.0000"
26643,AW00026643,Benjamin G Miller,1,"6990982.0000"
26644,AW00026644,Jenna E Hernandez,2,"20566615.0000"
26645,AW00026645,Morgan S Richardson,2,"20566116.0000"
26646,AW00026646,Jordyn  Perry,2,"20804331.0000"
26647,AW00026647,Jasmine D Simmons,2,"20575066.0000"
26648,AW00026648,Riley  Rogers,1,"2728.0000"
26649,AW00026649,Emily F Perry,2,"20729389.0000"
26650,AW00026650,Kevin  Collins,2,"20952603.0000"
26651,AW00026651,Gregory  Nara,2,"195747.0000"
26652,AW00026652,Bruce F Moreno,2,"193847.0000"
26653,AW00026653,Kaylee  Allen,2,"193847.0000"
26654,AW00026654,Kathleen  Jimenez,2,"134676.0000"
26655,AW00026655,Kelvin D Sharma,2,"132298.0000"
26656,AW00026656,Amanda  Hall,2,"134595.0000"
26657,AW00026657,Lucas E Hughes,2,"135797.0000"
26658,AW00026658,Darryl  Liang,2,"139095.0000"
26659,AW00026659,Katrina D Yuan,1,"6999.0000"
26660,AW00026660,Kern A Sutton,2,"195747.0000"
26661,AW00026661,Dawn  Zhu,2,"191247.0000"
26662,AW00026662,Lori C Alvarez,2,"193847.0000"
26663,AW00026663,Joanna J Serrano,2,"197694.0000"
26664,AW00026664,Amy W Zhu,1,"12398.0000"
26665,AW00026665,Jésus  Vazquez,1,"7898.0000"
26666,AW00026666,Ashlee L Beck,2,"133696.0000"
26667,AW00026667,Jillian  Patel,2,"139095.0000"
26668,AW00026668,Toni  Madan,1,"11998.0000"
26669,AW00026669,Curtis E Zeng,1,"12398.0000"
26670,AW00026670,Jerry  Johnsen,1,"6999.0000"
26671,AW00026671,Arthur B Patel,1,"6999.0000"
26672,AW00026672,Kelli  Sharma,1,"12398.0000"
26673,AW00026673,Austin  Alexander,2,"150576.0000"
26674,AW00026674,Ashley  Jackson,1,"6897.0000"
26675,AW00026675,Natalie L King,1,"6897.0000"
26676,AW00026676,Emily  Jenkins,2,"20566615.0000"
26677,AW00026677,William R Johnson,1,"2998.0000"
26678,AW00026678,Miranda  Hughes,1,"499.0000"
26679,AW00026679,Noah K Perry,1,"2998.0000"
26680,AW00026680,Melissa  Powell,1,"3227.0000"
26681,AW00026681,Zachary  Jackson,2,"20788431.0000"
26682,AW00026682,Richard A Diaz,1,"6447.0000"
26683,AW00026683,Mariah  Simmons,2,"7048154.0000"
26684,AW00026684,Dustin L Andersen,2,"20732888.0000"
26685,AW00026685,Noah  Baker,1,"2499.0000"
26686,AW00026686,Christian R Washington,1,"3998.0000"
26687,AW00026687,Marshall  Xu,1,"2499.0000"
26688,AW00026688,Brittney E Xu,1,"6497.0000"
26689,AW00026689,Arthur  Gill,1,"9692.0000"
26690,AW00026690,Alexia  Bennett,1,"13247.0000"
26691,AW00026691,Tina B Suri,1,"2899.0000"
26692,AW00026692,Isabella L Brown,2,"7047758.0000"
26693,AW00026693,Charles  Perez,1,"728.0000"
26694,AW00026694,Aaron J Hughes,2,"20731686.0000"
26695,AW00026695,Jocelyn D Diaz,2,"20959500.0000"
26696,AW00026696,Robyn  Suarez,1,"6897.0000"
26697,AW00026697,Manuel  Arun,1,"2899.0000"
26698,AW00026698,Brooke L Rivera,2,"20730288.0000"
26699,AW00026699,Joan W Coleman,1,"6447.0000"
26700,AW00026700,Sydney  Ramirez,1,"728.0000"
26701,AW00026701,Katherine L Hill,1,"3998.0000"
26702,AW00026702,Cynthia  Arun,1,"6897.0000"
26703,AW00026703,Wyatt M Miller,2,"20732888.0000"
26704,AW00026704,Frank G Alvarez,1,"3398.0000"
26705,AW00026705,Eric L Jenkins,2,"20952603.0000"
26706,AW00026706,Bailey B Mitchell,1,"728.0000"
26707,AW00026707,Sydney M Brooks,1,"3398.0000"
26708,AW00026708,Katherine  Washington,2,"20957500.0000"
26709,AW00026709,Mary O King,1,"6897.0000"
26710,AW00026710,Jan J Green,1,"20714196.0000"
26711,AW00026711,Mya P Bryant,1,"20490982.0000"
26712,AW00026712,Ashley S Wilson,1,"4297.0000"
26713,AW00026713,Stephanie R Edwards,1,"5847.0000"
26714,AW00026714,Angela  Long,1,"3627.0000"
26715,AW00026715,Gabriella  Bell,1,"6897.0000"
26716,AW00026716,Megan J Smith,1,"6897.0000"
26717,AW00026717,David  Simpson,1,"20714196.0000"
26718,AW00026718,Richard  Flores,2,"20954900.0000"
26719,AW00026719,Tamara  Li,1,"12795.0000"
26720,AW00026720,Seth I Watson,1,"6897.0000"
26721,AW00026721,Paula L Jimenez,1,"5847.0000"
26722,AW00026722,Alexandra  McDonald,1,"3398.0000"
26723,AW00026723,Devin A Kelly,2,"20732787.0000"
26724,AW00026724,Sydney  Edwards,1,"20490982.0000"
26725,AW00026725,Alexis L Smith,1,"20490982.0000"
26726,AW00026726,Danielle  Rivera,1,"20714196.0000"
26727,AW00026727,Jose  Clark,2,"20734286.0000"
26728,AW00026728,Elijah  Roberts,2,"20731582.0000"
26729,AW00026729,Brian  Gray,2,"20730288.0000"
26730,AW00026730,Rachel C Sanchez,1,"499.0000"
26731,AW00026731,Ethan A Clark,1,"20490982.0000"
26732,AW00026732,Martin  Rienstra,1,"8897.0000"
26733,AW00026733,Benjamin A Smith,1,"9346.0000"
26734,AW00026734,Morgan A Powell,1,"20490982.0000"
26735,AW00026735,Grace  White,1,"20714196.0000"
26736,AW00026736,Lacey A Xu,1,"2548.0000"
26737,AW00026737,Katherine A Young,1,"6897.0000"
26738,AW00026738,Katherine M Simmons,1,"3398.0000"
26739,AW00026739,Corey  Shen,1,"6197.0000"
26740,AW00026740,Donald A Lopez,2,"193847.0000"
26741,AW00026741,Nichole J Pal,1,"6999.0000"
26742,AW00026742,James E Collins,1,"6999.0000"
26743,AW00026743,Derek  Chande,2,"137195.0000"
26744,AW00026744,Mitchell  Yuan,2,"193847.0000"
26745,AW00026745,Valerie J Huang,2,"193246.0000"
26746,AW00026746,Amber  Adams,2,"200145.0000"
26747,AW00026747,Candice  Cai,2,"193847.0000"
26748,AW00026748,Stacey  She,2,"135797.0000"
26749,AW00026749,Rafael  Sun,2,"132298.0000"
26750,AW00026750,Randall  Alvarez,2,"193847.0000"
26751,AW00026751,Mallory E Serrano,2,"190348.0000"
26752,AW00026752,Henry  Perez,2,"191746.0000"
26753,AW00026753,Summer G Patel,2,"195747.0000"
26754,AW00026754,Candice J Zimmerman,2,"193847.0000"
26755,AW00026755,Brendan  Jai,1,"12398.0000"
26756,AW00026756,Brooke P Gray,1,"7898.0000"
26757,AW00026757,Evan Y Rivera,2,"134447.0000"
26758,AW00026758,Damien C Zhang,2,"132298.0000"
26759,AW00026759,Hailey C Allen,1,"12398.0000"
26760,AW00026760,Katherine F Butler,2,"132298.0000"
26761,AW00026761,Tabitha D Prasad,2,"193847.0000"
26762,AW00026762,Rachael D Perez,1,"13349.0000"
26763,AW00026763,Grant B Shen,2,"195747.0000"
26764,AW00026764,Alvin  Li,2,"193847.0000"
26765,AW00026765,Dominique H Chandra,1,"7898.0000"
26766,AW00026766,Jodi  Andersen,1,"7898.0000"
26767,AW00026767,Alisha C Goel,2,"133197.0000"
26768,AW00026768,Cristina  Shen,2,"137195.0000"
26769,AW00026769,Holly V Sai,1,"3729.0000"
26770,AW00026770,Katie Z Ashe,1,"6999.0000"
26771,AW00026771,Eric L Shan,1,"6999.0000"
26772,AW00026772,Jamie C Hu,1,"12398.0000"
26773,AW00026773,Meghan B Martin,1,"6999.0000"
26774,AW00026774,Arianna E Ross,2,"133197.0000"
26775,AW00026775,Riley  Bryant,1,"8898.0000"
26776,AW00026776,Jenny F Guo,1,"2548.0000"
26777,AW00026777,Andrew L Clark,1,"6897.0000"
26778,AW00026778,Sierra A Perez,1,"3398.0000"
26779,AW00026779,Alexandra J Henderson,1,"2548.0000"
26780,AW00026780,Julia J Butler,1,"7947.0000"
26781,AW00026781,Jan D Cox,1,"11046.0000"
26782,AW00026782,Seth  Lewis,1,"6990982.0000"
26783,AW00026783,Juan  Torres,1,"8897.0000"
26784,AW00026784,Walter  Torres,1,"8897.0000"
26785,AW00026785,Raul L Raje,1,"7498.0000"
26786,AW00026786,Seth R Smith,1,"20714196.0000"
26787,AW00026787,Austin N Moore,1,"6047.0000"
26788,AW00026788,Destiny C Howard,1,"3627.0000"
26789,AW00026789,Chase F Morris,1,"6990982.0000"
26790,AW00026790,Chloe L Cook,1,"2777.0000"
26791,AW00026791,Kelvin M Nath,1,"2548.0000"
26792,AW00026792,Casey  Torres,1,"18448.0000"
26793,AW00026793,Jesse M Nelson,1,"8897.0000"
26794,AW00026794,Michele  Dominguez,1,"4422.0000"
26795,AW00026795,Elijah L Shan,2,"199246.0000"
26796,AW00026796,Warren J Raji,2,"195747.0000"
26797,AW00026797,Marshall H Hu,2,"195747.0000"
26798,AW00026798,Jeremiah  Garcia,1,"2899.0000"
26799,AW00026799,Ryan G Russell,1,"2899.0000"
26800,AW00026800,Lauren  Lewis,1,"6897.0000"
26801,AW00026801,Wyatt  Washington,1,"20490982.0000"
26802,AW00026802,Lucas W Sanders,1,"499.0000"
26803,AW00026803,Xavier W Bennett,1,"8897.0000"
26804,AW00026804,Trinity B Sanders,1,"4422.0000"
26805,AW00026805,Alexandria  Reed,1,"20714196.0000"
26806,AW00026806,Caleb K Mitchell,1,"499.0000"
26807,AW00026807,Angel H Hall,1,"6897.0000"
26808,AW00026808,Kimberly  Howard,1,"3398.0000"
26809,AW00026809,Julia E Morgan,1,"11896.0000"
26810,AW00026810,Melanie M Stewart,1,"6793.0000"
26811,AW00026811,Rachael  Sanchez,1,"20714196.0000"
26812,AW00026812,James  Hernandez,1,"5847.0000"
26813,AW00026813,Xavier M Diaz,1,"5847.0000"
26814,AW00026814,Alex  Hernandez,1,"20490982.0000"
26815,AW00026815,Erin  Cox,1,"20490982.0000"
26816,AW00026816,Ronnie  Wu,1,"173598.0000"
26817,AW00026817,Melvin  Ashe,1,"55397.0000"
26818,AW00026818,Eduardo  Coleman,1,"240704.0000"
26819,AW00026819,Devin  Mitchell,1,"6946.0000"
26820,AW00026820,Carol E Nath,1,"399.0000"
26821,AW00026821,Tamara  Guo,1,"2777.0000"
26822,AW00026822,Cindy  Gonzalez,1,"244203.0000"
26823,AW00026823,Kaitlin S Raman,1,"241906.0000"
26824,AW00026824,Theresa  Blanco,1,"56776.0000"
26825,AW00026825,Jamie  Jimenez,1,"122883.0000"
26826,AW00026826,Kendra  Romero,1,"123782.0000"
26827,AW00026827,Renee L Rubio,1,"175098.0000"
26828,AW00026828,Stephanie A Rivera,1,"173226.0000"
26829,AW00026829,Morgan  Evans,1,"172827.0000"
26830,AW00026830,Levi  Perez,1,"55397.0000"
26831,AW00026831,Drew D Raje,1,"126484.0000"
26832,AW00026832,Kate J Xie,1,"8047.0000"
26833,AW00026833,Kelvin M Rai,1,"628.0000"
26834,AW00026834,Teresa A Romero,1,"628.0000"
26835,AW00026835,Kyle C Turner,1,"6897.0000"
26836,AW00026836,Hector A Diaz,1,"3898.0000"
26837,AW00026837,Albert  Martin,1,"54898.0000"
26838,AW00026838,Cassie  Shan,1,"3627.0000"
26839,AW00026839,Jeremy K Nelson,1,"7796.0000"
26840,AW00026840,Eric L Yang,1,"3398.0000"
26841,AW00026841,Roberto D Jiménez,1,"7796.0000"
26842,AW00026842,Felicia A Alonso,1,"53999.0000"
26843,AW00026843,Noah  Gonzalez,1,"18448.0000"
26844,AW00026844,Erin P Cooper,1,"1298.0000"
26845,AW00026845,Theodore M Ortega,1,"2777.0000"
26846,AW00026846,Dustin R Kumar,1,"2848.0000"
26847,AW00026847,Brent  Yang,1,"6047.0000"
26848,AW00026848,Alisha  Rai,1,"60796.0000"
26849,AW00026849,Billy B Martin,1,"3898.0000"
26850,AW00026850,Terry H Luo,1,"5398.0000"
26851,AW00026851,Diane  Alvarez,1,"2378.0000"
26852,AW00026852,Karen H She,1,"11446.0000"
26853,AW00026853,Shane  Rana,1,"78633.0000"
26854,AW00026854,Jonathan  Hayes,1,"171497.0000"
26855,AW00026855,Carla  Fernandez,1,"170099.0000"
26856,AW00026856,Jessica  Brooks,1,"81032.0000"
26857,AW00026857,Willie  Anand,1,"2149.0000"
26858,AW00026858,Samuel L Lopez,1,"55397.0000"
26859,AW00026859,Darrell M Pal,1,"3398.0000"
26860,AW00026860,Olivia H Miller,1,"53999.0000"
26861,AW00026861,Bruce S Gutierrez,1,"3627.0000"
26862,AW00026862,Tina  Vance,1,"124984.0000"
26863,AW00026863,Alvin  Chen,1,"399.0000"
